network_id,user_id,meta_user_id,event_name,controller,action,client_name,user_agent_name,user_agent_version,continent,country,d28_events,d14_events,d7_events,d1_events
1,25,25,engagement,api/v1/messages,my_feed,Android,yammer_mobile,2.4,North America,United States,3,0,0,0
1,25,25,engagement,api/v1/messages,show,Android,yammer_mobile,2.4,North America,United States,2,0,0,0
1,25,25,engagement,api/v1/pages,recently_accessed,Web,firefox,3.6,North America,United States,8,0,0,0
1,25,25,engagement,api/v1/search,search_tabs,Web,firefox,3.6,North America,United States,2,2,0,0
1,25,25,engagement,api/v1/streams,index_activities,Web,chrome,17.0,North America,United States,2,0,0,0
1,25,25,engagement,api/v1/streams,index_activities,Web,firefox,3.6,North America,United States,65,27,15,3
1,25,25,engagement,api/v1/streams,index_notifications,Android,yammer_mobile,2.4,North America,United States,1,0,0,0
1,25,25,engagement,api/v1/threads,show,Android,yammer_mobile,2.3,North America,United States,1,0,0,0
1,25,25,engagement,api/v1/threads,show,Android,yammer_mobile,2.4,North America,United States,5,1,1,0
1,25,25,engagement,api/v1/threads,show,Web,firefox,3.6,North America,United States,4,3,0,0
1,25,25,engagement,api/v1/uploaded_files,download,Web,firefox,3.6,North America,United States,2,2,2,2
1,25,25,engagement,api/v1/uploaded_files,thumbnail,Web,firefox,3.6,North America,United States,67,24,11,0
1,25,25,engagement,api/v1/users,show,Web,firefox,3.6,North America,United States,1,0,0,0
1,25,25,engagement,groups,show,Web,firefox,3.6,North America,United States,1,1,1,0
1,25,25,engagement,home,bookmarklet,Web,firefox,3.6,North America,United States,1,1,1,0
1,25,25,engagement,home,index,Web,chrome,17.0,North America,United States,2,0,0,0
1,25,25,engagement,home,index,Web,firefox,3.6,North America,United States,71,32,18,3
1,25,25,engagement,invitations,emails,Web,firefox,3.6,North America,United States,1,0,0,0
1,25,25,engagement,messages,new,Web,firefox,3.6,North America,United States,1,1,1,0
1,25,25,engagement,open_graph_objects,proxy,Web,firefox,3.6,North America,United States,1,1,0,0
1,25,25,engagement,pages,edit,Web,firefox,3.6,North America,United States,2,0,0,0
1,25,25,engagement,pages,index,Web,firefox,3.6,North America,United States,8,0,0,0
1,25,25,engagement,pages,show,Web,firefox,3.6,North America,United States,8,0,0,0
1,25,25,engagement,partials,show,Web,firefox,3.6,North America,United States,27,27,18,3
1,25,25,engagement,search,index,Web,firefox,3.6,North America,United States,2,2,0,0
1,25,25,engagement,suggestions,update,Web,firefox,3.6,North America,United States,1,0,0,0
1,25,25,engagement,uploaded_files,show,Web,firefox,3.6,North America,United States,1,1,1,1
1,25,25,engagement,users,show,Web,firefox,3.6,North America,United States,1,0,0,0
1,25,25,feed_page_load,api/v1/messages,my_feed,Android,yammer_mobile,2.4,North America,United States,1,0,0,0
1,25,25,message_creation,api/v1/messages,create,Android,yammer_mobile,2.3,North America,United States,1,0,0,0
1,25,25,message_creation,api/v1/messages,create,Android,yammer_mobile,2.4,North America,United States,4,1,1,0
1,25,25,notifications_fetch,api/v1/streams,index_notifications,Android,yammer_mobile,2.4,North America,United States,2,0,0,0
1,30,371978,engagement,api/v1/messages,about_page,Web,chrome,17.0,North America,United States,2,0,0,0
1,30,371978,engagement,api/v1/messages,about_page,Web,chrome,18.0,North America,United States,99,57,12,4
1,30,371978,engagement,api/v1/messages,algo,Web,chrome,17.0,North America,United States,1,0,0,0
1,30,371978,engagement,api/v1/messages,algo,Web,chrome,18.0,North America,United States,129,68,31,7
1,30,371978,engagement,api/v1/messages,algo,Web,safari,5.1,North America,United States,5,2,0,0
1,30,371978,engagement,api/v1/messages,bookmarked_by,Android,yammer_mobile,2.3,North America,United States,1,0,0,0
1,30,371978,engagement,api/v1/messages,create,Android,yammer_mobile,2.3,North America,United States,4,3,1,0
1,30,371978,engagement,api/v1/messages,create,Web,chrome,17.0,North America,United States,2,0,0,0
1,30,371978,engagement,api/v1/messages,create,Web,chrome,18.0,North America,United States,165,68,30,7
1,30,371978,engagement,api/v1/messages,create,Web,safari,5.1,North America,United States,2,0,0,0
1,30,371978,engagement,api/v1/messages,destroy,Web,chrome,18.0,North America,United States,2,2,2,0
1,30,371978,engagement,api/v1/messages,email,Web,chrome,18.0,North America,United States,2,0,0,0
1,30,371978,engagement,api/v1/messages,following,Web,chrome,17.0,North America,United States,1,0,0,0
1,30,371978,engagement,api/v1/messages,following,Web,chrome,18.0,North America,United States,129,73,35,8
1,30,371978,engagement,api/v1/messages,following,Web,safari,5.1,North America,United States,5,2,0,0
1,30,371978,engagement,api/v1/messages,from_user,Web,chrome,18.0,North America,United States,5,1,0,0
1,30,371978,engagement,api/v1/messages,in_group,Web,chrome,17.0,North America,United States,4,0,0,0
1,30,371978,engagement,api/v1/messages,in_group,Web,chrome,18.0,North America,United States,38,26,12,0
1,30,371978,engagement,api/v1/messages,in_thread,Android,yammer_mobile,2.3,North America,United States,24,13,7,1
1,30,371978,engagement,api/v1/messages,in_thread,Web,chrome,18.0,North America,United States,23,12,6,4
1,30,371978,engagement,api/v1/messages,last_seen,Web,chrome,17.0,North America,United States,4,0,0,0
1,30,371978,engagement,api/v1/messages,last_seen,Web,chrome,18.0,North America,United States,412,252,118,27
1,30,371978,engagement,api/v1/messages,last_seen,Web,safari,5.1,North America,United States,4,2,0,0
1,30,371978,engagement,api/v1/messages,last_seen_in_thread,Android,yammer_mobile,2.3,North America,United States,36,21,10,1
1,30,371978,engagement,api/v1/messages,last_seen_in_thread,Web,chrome,18.0,North America,United States,3,1,0,0
1,30,371978,engagement,api/v1/messages,liked_by,Web,chrome,18.0,North America,United States,19,11,4,0
1,30,371978,engagement,api/v1/messages,my_feed,Android,yammer_mobile,2.3,North America,United States,16,8,3,1
1,30,371978,engagement,api/v1/messages,private,Web,chrome,18.0,North America,United States,5,3,0,0
1,30,371978,engagement,api/v1/pages,publish,Web,chrome,18.0,North America,United States,4,3,2,2
1,30,371978,engagement,api/v1/pages,share,Web,chrome,18.0,North America,United States,4,0,0,0
1,30,371978,engagement,api/v1/search,search_tabs,Web,chrome,18.0,North America,United States,8,8,2,2
1,30,371978,engagement,api/v1/streams,index_activities,Web,chrome,17.0,North America,United States,1,0,0,0
1,30,371978,engagement,api/v1/streams,index_activities,Web,chrome,18.0,North America,United States,136,77,36,8
1,30,371978,engagement,api/v1/streams,index_activities,Web,safari,5.1,North America,United States,5,2,0,0
1,30,371978,engagement,api/v1/threads,show,Android,yammer_mobile,2.3,North America,United States,4,3,1,0
1,30,371978,engagement,api/v1/threads,show,Web,chrome,18.0,North America,United States,21,7,1,1
1,30,371978,engagement,api/v1/uploaded_files,preview,Web,chrome,18.0,North America,United States,9,4,1,0
1,30,371978,engagement,api/v1/uploaded_files,thumbnail,Web,chrome,17.0,North America,United States,2,0,0,0
1,30,371978,engagement,api/v1/uploaded_files,thumbnail,Web,chrome,18.0,North America,United States,46,33,2,0
1,30,371978,engagement,api/v1/uploaded_files,thumbnail,Web,safari,5.1,North America,United States,3,1,0,0
1,30,371978,engagement,api/v1/users,show,Web,chrome,18.0,North America,United States,12,3,2,2
1,30,371978,engagement,group_members,index,Web,chrome,18.0,North America,United States,1,0,0,0
1,30,371978,engagement,group_settings,process_additions,Web,chrome,18.0,North America,United States,1,0,0,0
1,30,371978,engagement,groups,index,Web,chrome,18.0,North America,United States,5,5,0,0
1,30,371978,engagement,groups,new_combo,Web,chrome,18.0,North America,United States,1,1,0,0
1,30,371978,engagement,groups,show,Web,chrome,17.0,North America,United States,2,0,0,0
1,30,371978,engagement,groups,show,Web,chrome,18.0,North America,United States,10,4,2,0
1,30,371978,engagement,home,index,Web,chrome,17.0,North America,United States,1,0,0,0
1,30,371978,engagement,home,index,Web,chrome,18.0,North America,United States,139,77,35,8
1,30,371978,engagement,home,index,Web,safari,5.1,North America,United States,6,3,1,1
1,30,371978,engagement,home,old_home_url,Web,chrome,18.0,North America,United States,45,23,15,1
1,30,371978,engagement,invitations,emails,Web,chrome,18.0,North America,United States,1,0,0,0
1,30,371978,engagement,open_graph_objects,proxy,Web,chrome,18.0,North America,United States,1,1,1,0
1,30,371978,engagement,pages,edit,Web,chrome,18.0,North America,United States,4,3,2,2
1,30,371978,engagement,pages,show,Web,chrome,17.0,North America,United States,1,0,0,0
1,30,371978,engagement,pages,show,Web,chrome,18.0,North America,United States,15,8,5,2
1,30,371978,engagement,partials,show,Web,chrome,18.0,North America,United States,88,88,46,8
1,30,371978,engagement,partials,show,Web,safari,5.1,North America,United States,2,2,0,0
1,30,371978,engagement,search,index,Web,chrome,18.0,North America,United States,7,7,1,1
1,30,371978,engagement,users,show,Web,chrome,18.0,North America,United States,5,1,0,0
1,30,371978,feed_page_load,api/v1/messages,my_feed,Android,yammer_mobile,2.3,North America,United States,2,0,0,0
1,30,371978,marked_message_creation,api/v1/messages,bookmarked_by,Android,yammer_mobile,2.3,North America,United States,1,0,0,0
1,30,371978,message_creation,api/v1/messages,create,Android,yammer_mobile,2.3,North America,United States,4,3,1,0
1,30,371978,message_feed_deliver,api/v1/messages,bookmarked_by,Android,yammer_mobile,2.3,North America,United States,1,0,0,0
1,345,345,engagement,api/v1/messages,algo,Web,chrome,17.0,North America,United States,31,10,2,0
1,345,345,engagement,api/v1/messages,algo,Web,chrome,18.0,North America,United States,4,4,4,0
1,345,345,engagement,api/v1/messages,create,Web,chrome,17.0,North America,United States,8,2,1,0
1,345,345,engagement,api/v1/messages,create,Web,chrome,18.0,North America,United States,2,2,2,2
1,345,345,engagement,api/v1/messages,following,Web,chrome,17.0,North America,United States,33,10,2,0
1,345,345,engagement,api/v1/messages,following,Web,chrome,18.0,North America,United States,5,5,5,1
1,345,345,engagement,api/v1/messages,from_user,Web,chrome,17.0,North America,United States,7,2,0,0
1,345,345,engagement,api/v1/messages,in_group,Web,chrome,17.0,North America,United States,2,0,0,0
1,345,345,engagement,api/v1/messages,in_group,Web,chrome,18.0,North America,United States,4,4,4,4
1,345,345,engagement,api/v1/messages,in_thread,Android,yammer_mobile,2.3,North America,United States,5,0,0,0
1,345,345,engagement,api/v1/messages,in_thread,Web,chrome,17.0,North America,United States,5,1,0,0
1,345,345,engagement,api/v1/messages,last_seen,Web,chrome,17.0,North America,United States,159,63,11,0
1,345,345,engagement,api/v1/messages,last_seen,Web,chrome,18.0,North America,United States,35,35,35,23
1,345,345,engagement,api/v1/messages,last_seen_in_thread,Android,yammer_mobile,2.3,North America,United States,4,0,0,0
1,345,345,engagement,api/v1/messages,liked_by,Web,chrome,17.0,North America,United States,3,0,0,0
1,345,345,engagement,api/v1/messages,my_feed,Android,yammer_mobile,2.3,North America,United States,1,0,0,0
1,345,345,engagement,api/v1/messages,private,Android,yammer_mobile,2.3,North America,United States,1,0,0,0
1,345,345,engagement,api/v1/streams,index_activities,Web,chrome,17.0,North America,United States,32,9,2,0
1,345,345,engagement,api/v1/streams,index_activities,Web,chrome,18.0,North America,United States,5,5,5,1
1,345,345,engagement,api/v1/threads,show,Web,chrome,17.0,North America,United States,4,0,0,0
1,345,345,engagement,api/v1/uploaded_files,preview,Web,chrome,17.0,North America,United States,1,0,0,0
1,345,345,engagement,api/v1/uploaded_files,thumbnail,Web,chrome,17.0,North America,United States,19,5,0,0
1,345,345,engagement,api/v1/users,show,Web,chrome,17.0,North America,United States,10,4,0,0
1,345,345,engagement,groups,show,Web,chrome,17.0,North America,United States,1,0,0,0
1,345,345,engagement,home,index,Web,chrome,17.0,North America,United States,30,9,2,0
1,345,345,engagement,home,index,Web,chrome,18.0,North America,United States,4,4,4,0
1,345,345,engagement,partials,show,Web,chrome,17.0,North America,United States,9,9,2,0
1,345,345,engagement,partials,show,Web,chrome,18.0,North America,United States,9,9,9,5
1,345,345,engagement,sessions,create,Web,chrome,17.0,North America,United States,1,1,0,0
1,345,345,engagement,subscriptions,create,Web,chrome,17.0,North America,United States,1,0,0,0
1,345,345,engagement,users,show,Web,chrome,17.0,North America,United States,5,1,0,0
1,574,574,engagement,api/v1/messages,algo,Web,firefox,10.0,North America,United States,4,0,0,0
1,574,574,engagement,api/v1/messages,algo,Web,firefox,11.0,North America,United States,1,1,1,0
1,574,574,engagement,api/v1/messages,algo,Web,safari,5.1,North America,United States,37,21,8,2
1,574,574,engagement,api/v1/messages,create,Web,firefox,10.0,North America,United States,2,0,0,0
1,574,574,engagement,api/v1/messages,create,Web,firefox,11.0,North America,United States,1,1,1,0
1,574,574,engagement,api/v1/messages,create,Web,safari,5.1,North America,United States,7,5,0,0
1,574,574,engagement,api/v1/messages,following,Web,firefox,10.0,North America,United States,4,0,0,0
1,574,574,engagement,api/v1/messages,following,Web,firefox,11.0,North America,United States,1,1,1,0
1,574,574,engagement,api/v1/messages,following,Web,safari,5.1,North America,United States,1,0,0,0
1,574,574,engagement,api/v1/messages,from_user,Web,safari,5.1,North America,United States,1,0,0,0
1,574,574,engagement,api/v1/messages,in_thread,Web,firefox,10.0,North America,United States,2,0,0,0
1,574,574,engagement,api/v1/messages,in_thread,Web,safari,5.1,North America,United States,3,3,0,0
1,574,574,engagement,api/v1/messages,last_seen,Web,firefox,10.0,North America,United States,16,0,0,0
1,574,574,engagement,api/v1/messages,last_seen,Web,firefox,11.0,North America,United States,2,2,2,0
1,574,574,engagement,api/v1/messages,last_seen,Web,safari,5.1,North America,United States,29,16,6,1
1,574,574,engagement,api/v1/messages,last_seen_in_thread,Web,firefox,10.0,North America,United States,1,0,0,0
1,574,574,engagement,api/v1/messages,last_seen_in_thread,Web,safari,5.1,North America,United States,1,0,0,0
1,574,574,engagement,api/v1/messages,private,Web,firefox,10.0,North America,United States,1,0,0,0
1,574,574,engagement,api/v1/messages,private,Web,safari,5.1,North America,United States,1,0,0,0
1,574,574,engagement,api/v1/streams,index_activities,Web,firefox,10.0,North America,United States,4,0,0,0
1,574,574,engagement,api/v1/streams,index_activities,Web,firefox,11.0,North America,United States,1,1,1,0
1,574,574,engagement,api/v1/streams,index_activities,Web,safari,5.1,North America,United States,30,16,6,1
1,574,574,engagement,api/v1/subscriptions,create,Web,safari,5.1,North America,United States,1,0,0,0
1,574,574,engagement,api/v1/threads,show,Web,firefox,10.0,North America,United States,5,0,0,0
1,574,574,engagement,api/v1/threads,show,Web,safari,5.1,North America,United States,3,2,0,0
1,574,574,engagement,api/v1/uploaded_files,preview,Web,safari,5.1,North America,United States,1,0,0,0
1,574,574,engagement,api/v1/uploaded_files,thumbnail,Web,firefox,10.0,North America,United States,4,0,0,0
1,574,574,engagement,api/v1/uploaded_files,thumbnail,Web,firefox,11.0,North America,United States,2,2,2,0
1,574,574,engagement,api/v1/uploaded_files,thumbnail,Web,safari,5.1,North America,United States,11,6,2,0
1,574,574,engagement,api/v1/users,show,Web,safari,5.1,North America,United States,2,0,0,0
1,574,574,engagement,home,index,Web,firefox,10.0,North America,United States,4,0,0,0
1,574,574,engagement,home,index,Web,firefox,11.0,North America,United States,1,1,1,0
1,574,574,engagement,home,index,Web,safari,5.1,North America,United States,31,18,6,1
1,574,574,engagement,partials,show,Web,firefox,11.0,North America,United States,1,1,1,0
1,574,574,engagement,subscriptions,create,Web,safari,5.1,North America,United States,1,0,0,0
1,574,574,engagement,users,show,Web,safari,5.1,North America,United States,1,0,0,0
1,536071,338530,engagement,analytics,index,Web,chrome,19.0,North America,United States,1,0,0,0
1,536071,338530,engagement,api/v1/messages,about_file,Web,chrome,19.0,North America,United States,2,0,0,0
1,536071,338530,engagement,api/v1/messages,algo,Web,chrome,19.0,North America,United States,5,0,0,0
1,536071,338530,engagement,api/v1/messages,following,Web,chrome,19.0,North America,United States,5,0,0,0
1,536071,338530,engagement,api/v1/messages,last_seen,Web,chrome,19.0,North America,United States,5,0,0,0
1,536071,338530,engagement,api/v1/streams,index_activities,Web,chrome,19.0,North America,United States,4,0,0,0
1,536071,338530,engagement,api/v1/uploaded_files,preview,Web,chrome,19.0,North America,United States,1,0,0,0
1,536071,338530,engagement,api/v1/uploaded_files,recently_accessed,Web,chrome,19.0,North America,United States,1,0,0,0
1,536071,338530,engagement,api/v1/uploaded_files,thumbnail,Web,chrome,19.0,North America,United States,3,0,0,0
1,536071,338530,engagement,home,index,Web,chrome,19.0,North America,United States,5,0,0,0
1,536071,338530,engagement,saml_sessions,show,Web,chrome,19.0,North America,United States,1,0,0,0
1,536071,338530,engagement,uploaded_files,index,Web,chrome,19.0,North America,United States,1,0,0,0
1,536071,338530,engagement,uploaded_files,show,Web,chrome,19.0,North America,United States,2,0,0,0
1,1026198,1022856,email_open,beacon,email_open,Web,unknown,unknown,North America,United States,5,1,1,0
1,1026198,1022856,engagement,api/v1/autocomplete,index,iPhone,yammer_mobile,4.0,North America,United States,7,0,0,0
1,1026198,1022856,engagement,api/v1/feed_clients,create,iPhone,yammer_mobile,4.0,North America,United States,3,2,1,0
1,1026198,1022856,engagement,api/v1/messages,algo,Web,chrome,17.0,North America,United States,25,6,0,0
1,1026198,1022856,engagement,api/v1/messages,algo,Web,chrome,18.0,North America,United States,22,22,17,3
1,1026198,1022856,engagement,api/v1/messages,create,Web,chrome,17.0,North America,United States,26,7,0,0
1,1026198,1022856,engagement,api/v1/messages,create,Web,chrome,18.0,North America,United States,33,33,25,5
1,1026198,1022856,engagement,api/v1/messages,create,iPhone,yammer_mobile,4.0,North America,United States,1,0,0,0
1,1026198,1022856,engagement,api/v1/messages,following,Web,chrome,17.0,North America,United States,25,6,0,0
1,1026198,1022856,engagement,api/v1/messages,following,Web,chrome,18.0,North America,United States,22,22,17,3
1,1026198,1022856,engagement,api/v1/messages,following,iPhone,yammer_mobile,4.0,North America,United States,5,3,2,0
1,1026198,1022856,engagement,api/v1/messages,from_user,Web,chrome,17.0,North America,United States,3,0,0,0
1,1026198,1022856,engagement,api/v1/messages,from_user,Web,chrome,18.0,North America,United States,2,2,2,0
1,1026198,1022856,engagement,api/v1/messages,in_group,Web,chrome,17.0,North America,United States,22,8,0,0
1,1026198,1022856,engagement,api/v1/messages,in_group,Web,chrome,18.0,North America,United States,14,14,12,2
1,1026198,1022856,engagement,api/v1/messages,in_thread,Web,chrome,17.0,North America,United States,25,15,0,0
1,1026198,1022856,engagement,api/v1/messages,in_thread,Web,chrome,18.0,North America,United States,15,15,10,1
1,1026198,1022856,engagement,api/v1/messages,in_thread,iPhone,yammer_mobile,4.0,North America,United States,1,0,0,0
1,1026198,1022856,engagement,api/v1/messages,last_seen,Web,chrome,17.0,North America,United States,44,11,0,0
1,1026198,1022856,engagement,api/v1/messages,last_seen,Web,chrome,18.0,North America,United States,37,37,28,8
1,1026198,1022856,engagement,api/v1/messages,liked_by,Web,chrome,18.0,North America,United States,2,2,1,0
1,1026198,1022856,engagement,api/v1/messages,private,iPhone,yammer_mobile,4.0,North America,United States,3,2,1,0
1,1026198,1022856,engagement,api/v1/search,search_tabs,Web,chrome,17.0,North America,United States,7,7,0,0
1,1026198,1022856,engagement,api/v1/streams,index_activities,Web,chrome,17.0,North America,United States,24,6,0,0
1,1026198,1022856,engagement,api/v1/streams,index_activities,Web,chrome,18.0,North America,United States,21,21,16,3
1,1026198,1022856,engagement,api/v1/subscriptions,create,Web,chrome,17.0,North America,United States,1,0,0,0
1,1026198,1022856,engagement,api/v1/threads,show,Web,chrome,17.0,North America,United States,11,5,0,0
1,1026198,1022856,engagement,api/v1/threads,show,Web,chrome,18.0,North America,United States,6,6,6,1
1,1026198,1022856,engagement,api/v1/uploaded_files,thumbnail,Web,chrome,17.0,North America,United States,7,2,0,0
1,1026198,1022856,engagement,api/v1/uploaded_files,thumbnail,Web,chrome,18.0,North America,United States,5,5,2,0
1,1026198,1022856,engagement,api/v1/users,show,Web,chrome,17.0,North America,United States,6,0,0,0
1,1026198,1022856,engagement,groups,show,Web,chrome,17.0,North America,United States,10,1,0,0
1,1026198,1022856,engagement,groups,show,Web,chrome,18.0,North America,United States,1,1,1,0
1,1026198,1022856,engagement,home,index,Web,chrome,17.0,North America,United States,38,15,0,0
1,1026198,1022856,engagement,home,index,Web,chrome,18.0,North America,United States,23,23,18,3
1,1026198,1022856,engagement,partials,show,Web,chrome,17.0,North America,United States,15,15,0,0
1,1026198,1022856,engagement,partials,show,Web,chrome,18.0,North America,United States,36,36,29,5
1,1026198,1022856,engagement,search,index,Web,chrome,17.0,North America,United States,3,3,0,0
1,1026198,1022856,engagement,suggestions,update,Web,chrome,17.0,North America,United States,1,1,0,0
1,1026198,1022856,engagement,users,show,Web,chrome,17.0,North America,United States,3,0,0,0
1,1026198,1022856,engagement,users,show,Web,chrome,18.0,North America,United States,2,2,2,0
1,1026198,1022856,message_creation,api/v1/messages,create,iPhone,yammer_mobile,4.0,North America,United States,1,0,0,0
1,1026198,1022856,topic_application_phase,api/v1/messages,create,iPhone,yammer_mobile,4.0,North America,United States,1,0,0,0
1,1217669,,oauth_activation,api/v1/oauth,tokens,iPad,yammer_mobile,4.2,North America,United States,1,0,0,0
1,1222101,,oauth_activation,api/v1/oauth,tokens,iPad,yammer_mobile,4.2,North America,United States,1,0,0,0
1,1241582,,oauth_activation,api/v1/oauth,tokens,iPad,yammer_mobile,4.2,North America,United States,1,0,0,0
1,2173208,2057953,email_open,beacon,email_open,Web,chrome,17.0,North America,United States,32,12,4,0
1,2173208,2057953,email_open,beacon,email_open,Web,chrome,18.0,North America,United States,8,8,8,3
1,2173208,2057953,engagement,api/v1/feed_clients,create,iPhone,yammer_mobile,4.2,North America,United States,16,8,4,2
1,2173208,2057953,engagement,api/v1/groups,index,iPhone,yammer_mobile,4.2,North America,United States,1,1,0,0
1,2173208,2057953,engagement,api/v1/messages,algo,Web,chrome,17.0,North America,United States,180,41,4,0
1,2173208,2057953,engagement,api/v1/messages,algo,Web,chrome,18.0,North America,United States,9,9,9,2
1,2173208,2057953,engagement,api/v1/messages,algo,iPhone,yammer_mobile,4.2,North America,United States,38,0,0,0
1,2173208,2057953,engagement,api/v1/messages,create,Web,chrome,17.0,North America,United States,14,6,1,0
1,2173208,2057953,engagement,api/v1/messages,create,Web,chrome,18.0,North America,United States,1,1,1,1
1,2173208,2057953,engagement,api/v1/messages,create,iPhone,yammer_mobile,4.2,North America,United States,1,1,1,0
1,2173208,2057953,engagement,api/v1/messages,following,Web,chrome,17.0,North America,United States,195,56,7,0
1,2173208,2057953,engagement,api/v1/messages,following,Web,chrome,18.0,North America,United States,21,21,21,5
1,2173208,2057953,engagement,api/v1/messages,from_user,Web,chrome,17.0,North America,United States,4,0,0,0
1,2173208,2057953,engagement,api/v1/messages,general,Web,chrome,17.0,North America,United States,177,41,4,0
1,2173208,2057953,engagement,api/v1/messages,general,Web,chrome,18.0,North America,United States,17,17,17,5
1,2173208,2057953,engagement,api/v1/messages,in_group,Web,chrome,17.0,North America,United States,27,5,3,0
1,2173208,2057953,engagement,api/v1/messages,in_group,Web,chrome,18.0,North America,United States,2,2,2,0
1,2173208,2057953,engagement,api/v1/messages,in_thread,Web,chrome,17.0,North America,United States,26,11,0,0
1,2173208,2057953,engagement,api/v1/messages,in_thread,iPhone,yammer_mobile,4.2,North America,United States,108,69,36,7
1,2173208,2057953,engagement,api/v1/messages,last_seen,Web,chrome,17.0,North America,United States,337,81,9,0
1,2173208,2057953,engagement,api/v1/messages,last_seen,Web,chrome,18.0,North America,United States,29,29,29,12
1,2173208,2057953,engagement,api/v1/messages,last_seen_in_general,Web,chrome,17.0,North America,United States,109,30,2,0
1,2173208,2057953,engagement,api/v1/messages,last_seen_in_general,Web,chrome,18.0,North America,United States,11,11,11,3
1,2173208,2057953,engagement,api/v1/messages,liked_by,Web,chrome,17.0,North America,United States,6,4,1,0
1,2173208,2057953,engagement,api/v1/messages,liked_by,Web,chrome,18.0,North America,United States,1,1,1,0
1,2173208,2057953,engagement,api/v1/messages,liked_by,iPhone,yammer_mobile,4.2,North America,United States,1,1,1,0
1,2173208,2057953,engagement,api/v1/messages,my_feed,iPhone,yammer_mobile,4.2,North America,United States,77,69,35,6
1,2173208,2057953,engagement,api/v1/messages,private,iPhone,yammer_mobile,4.2,North America,United States,1,1,0,0
1,2173208,2057953,engagement,api/v1/search,search_tabs,Web,chrome,17.0,North America,United States,7,0,0,0
1,2173208,2057953,engagement,api/v1/streams,index_activities,Web,chrome,17.0,North America,United States,193,54,6,0
1,2173208,2057953,engagement,api/v1/streams,index_activities,Web,chrome,18.0,North America,United States,21,21,21,5
1,2173208,2057953,engagement,api/v1/streams,index_notifications,iPhone,yammer_mobile,4.2,North America,United States,6,4,3,1
1,2173208,2057953,engagement,api/v1/subscriptions,create,Web,chrome,17.0,North America,United States,2,0,0,0
1,2173208,2057953,engagement,api/v1/uploaded_files,preview,Web,chrome,17.0,North America,United States,8,3,1,0
1,2173208,2057953,engagement,api/v1/uploaded_files,show_one,Web,chrome,17.0,North America,United States,1,1,0,0
1,2173208,2057953,engagement,api/v1/uploaded_files,thumbnail,Web,chrome,17.0,North America,United States,101,15,8,0
1,2173208,2057953,engagement,api/v1/users,liked_message,Web,chrome,17.0,North America,United States,2,0,0,0
1,2173208,2057953,engagement,api/v1/users,show,Web,chrome,17.0,North America,United States,8,0,0,0
1,2173208,2057953,engagement,api/v1/users,show,iPhone,yammer_mobile,4.2,North America,United States,1,1,1,0
1,2173208,2057953,engagement,groups,company,Web,chrome,17.0,North America,United States,68,2,0,0
1,2173208,2057953,engagement,groups,index,Web,chrome,17.0,North America,United States,5,0,0,0
1,2173208,2057953,engagement,groups,index,Web,chrome,18.0,North America,United States,1,1,1,0
1,2173208,2057953,engagement,groups,show,Web,chrome,17.0,North America,United States,12,0,0,0
1,2173208,2057953,engagement,groups,show,Web,chrome,18.0,North America,United States,1,1,1,0
1,2173208,2057953,engagement,home,index,Web,chrome,17.0,North America,United States,181,42,3,0
1,2173208,2057953,engagement,home,index,Web,chrome,18.0,North America,United States,9,9,9,2
1,2173208,2057953,engagement,partials,show,Web,chrome,17.0,North America,United States,89,89,14,0
1,2173208,2057953,engagement,partials,show,Web,chrome,18.0,North America,United States,40,40,40,10
1,2173208,2057953,engagement,search,index,Web,chrome,17.0,North America,United States,6,0,0,0
1,2173208,2057953,engagement,users,show,Web,chrome,17.0,North America,United States,4,0,0,0
1,2173208,2057953,feed_page_load,api/v1/messages,my_feed,iPhone,yammer_mobile,4.2,North America,United States,2,2,0,0
1,2173208,2057953,marked_message_creation,api/v1/messages,liked_by,iPhone,yammer_mobile,4.2,North America,United States,1,1,1,0
1,2173208,2057953,message_creation,api/v1/messages,create,iPhone,yammer_mobile,4.2,North America,United States,1,1,1,0
1,2173208,2057953,message_feed_deliver,api/v1/messages,liked_by,iPhone,yammer_mobile,4.2,North America,United States,1,1,1,0
1,2173208,2057953,notifications_fetch,api/v1/streams,index_notifications,iPhone,yammer_mobile,4.2,North America,United States,10,8,7,1
1,3430087,3231103,email_open,beacon,email_open,Web,chrome,17.0,North America,United States,1,0,0,0
1,3430087,3231103,engagement,api/v1/autocomplete,index,Desktop,yammer_desktop,unknown,North America,United States,31,21,0,0
1,3430087,3231103,engagement,api/v1/feed_clients,create,iPhone,yammer_mobile,4.2,North America,United States,9,4,0,0
1,3430087,3231103,engagement,api/v1/messages,algo,Web,chrome,17.0,North America,United States,8,4,3,0
1,3430087,3231103,engagement,api/v1/messages,algo,iPhone,yammer_mobile,4.2,North America,United States,18,0,0,0
1,3430087,3231103,engagement,api/v1/messages,create,Desktop,yammer_desktop,unknown,North America,United States,27,10,2,2
1,3430087,3231103,engagement,api/v1/messages,create,Web,chrome,17.0,North America,United States,2,0,0,0
1,3430087,3231103,engagement,api/v1/messages,following,Desktop,yammer_desktop,unknown,North America,United States,52,25,6,3
1,3430087,3231103,engagement,api/v1/messages,following,Web,chrome,17.0,North America,United States,8,4,3,0
1,3430087,3231103,engagement,api/v1/messages,in_group,Web,chrome,17.0,North America,United States,10,4,2,0
